-30, 0.43863700057795413
-28.893442622950822, 0.39810717055349754
-18.9344262295082, 0.24816289228368277
-13.4016393442623, 0.1623776739188723
-13.032786885245908, 0.12742749857031346
-12.418032786885252, 0.07659678234751846
-12.049180327868857, 0.026366508987303607
-11.557377049180332, 0.023357214690901247
-11.06557377049181, 0.021199020238496118
-10.450819672131153, 0.019240241827602412
-9.836065573770497, 0.01767536622987675
-9.467213114754102, 0.016435747993726997
-8.97540983606558, 0.01509897160618421
-7.254098360655739, 0.01228778727281045
-5.655737704918032, 0.010496696290308798
-3.9344262295082046, 0.009076005216818159
-1.7213114754098413, 0.008237387069571028
-7.105427357601002e-15, 0.008966678097917798
1.4754098360655732, 0.010245338593872244
2.090163934426222, 0.00964296357589579
3.6885245901639223, 0.010496696290308798
5.532786885245898, 0.011849068510006685
7.377049180327866, 0.0137038345066317
9.098360655737693, 0.015848931924611148
10.6967213114754, 0.018779508018514933
12.049180327868847, 0.022251967709560307
13.278688524590159, 0.027013381211330074
14.385245901639337, 0.03279362859020885
15.491803278688522, 0.04029611320200406
16.47540983606556, 0.04951500669473136
17.45901639344261, 0.060110088644055905
18.44262295081966, 0.07386199822079366
19.426229508196712, 0.09186665317542608
20.409836065573757, 0.10885342672606446
21.02459016393442, 0.12139771890700755
21.51639344262294, 0.12898117108261284
22.008196721311464, 0.14211227076380079
22.5, 0.15283067326587704
22.991803278688508, 0.1623776739188723
23.48360655737703, 0.17462453520016208
23.975409836065566, 0.1855329511349964
24.590163934426215, 0.20195897501643814
25.081967213114737, 0.2145749141152989
25.573770491803273, 0.23075859961954917
26.065573770491795, 0.24517358879792892
26.065573770491795, 0.3200834046599768
29.999999999999986, 0.4333532971896596
